targetMuscle,title,src,path_url
triceps,Wall-Supported Handstand Push-Ups,https://fitnessprogramer.com/wp-content/uploads/2023/07/wall-supported-handstand-push-up.gif,/content/drive/MyDrive/fitness/data/Wall-Supported-Handstand-Push-Ups.gif
triceps,Towel Shoulder Stretch,https://fitnessprogramer.com/wp-content/uploads/2021/10/Stretch-With-Towel.gif,/content/drive/MyDrive/fitness/data/Towel-Shoulder-Stretch.gif
triceps,Decline Close-Grip Bench To Skull Crusher,https://fitnessprogramer.com/wp-content/uploads/2022/01/Decline-Close-Grip-Bench-To-Skull-Crusher.gif,/content/drive/MyDrive/fitness/data/Decline-Close-Grip-Bench-To-Skull-Crusher.gif
triceps,Barbell One Arm Floor Press,https://fitnessprogramer.com/wp-content/uploads/2022/02/Barbell-One-Arm-Floor-Press.gif,/content/drive/MyDrive/fitness/data/Barbell-One-Arm-Floor-Press.gif
triceps,Asisted Triceps Dips,https://fitnessprogramer.com/wp-content/uploads/2022/11/Asisted-Triceps-Dips.gif,/content/drive/MyDrive/fitness/data/Asisted-Triceps-Dips.gif
triceps,Reaction Ball Throw,https://fitnessprogramer.com/wp-content/uploads/2023/08/Reaction-Ball-Throw-Agility-Ball-Drill-.gif,/content/drive/MyDrive/fitness/data/Reaction-Ball-Throw.gif
triceps,Standing Triceps Stretch,https://fitnessprogramer.com/wp-content/uploads/2022/02/Triceps-Stretch.gif,/content/drive/MyDrive/fitness/data/Standing-Triceps-Stretch.gif
triceps,Forearm Push-up,https://fitnessprogramer.com/wp-content/uploads/2022/02/Forearm-Push-up.gif,/content/drive/MyDrive/fitness/data/Forearm-Push-up.gif
triceps,EZ-Bar Bent Arm Pullover,https://fitnessprogramer.com/wp-content/uploads/2022/02/EZ-Bar-Bent-Arm-Pullover.gif,/content/drive/MyDrive/fitness/data/EZ-Bar-Bent-Arm-Pullover.gif
triceps,Low Cable Tricep Kickback,https://fitnessprogramer.com/wp-content/uploads/2022/10/Low-Cable-Tricep-Kickback.gif,/content/drive/MyDrive/fitness/data/Low-Cable-Tricep-Kickback.gif
triceps,Band Skull Crusher,https://fitnessprogramer.com/wp-content/uploads/2022/02/Band-Skull-Crusher.gif,/content/drive/MyDrive/fitness/data/Band-Skull-Crusher.gif
triceps,Band Pushdown,https://fitnessprogramer.com/wp-content/uploads/2022/02/Band-Pushdown.gif,/content/drive/MyDrive/fitness/data/Band-Pushdown.gif
triceps,Decline Dumbbell Triceps Extension,https://fitnessprogramer.com/wp-content/uploads/2022/02/Decline-Dumbbell-Triceps-Extension.gif,/content/drive/MyDrive/fitness/data/Decline-Dumbbell-Triceps-Extension.gif
triceps,Dumbbell Tate Press,https://fitnessprogramer.com/wp-content/uploads/2022/02/Dumbbell-Tate-Press.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Tate-Press.gif
triceps,Handstand Push-ups Between Benches,https://fitnessprogramer.com/wp-content/uploads/2023/07/Handstand-Push-ups-Between-Benches.gif,/content/drive/MyDrive/fitness/data/Handstand-Push-ups-Between-Benches.gif
triceps,Kipping Handstand Push-up,https://fitnessprogramer.com/wp-content/uploads/2023/07/kipping-handstand-push-up.gif,/content/drive/MyDrive/fitness/data/Kipping-Handstand-Push-up.gif
triceps,Bent Over Kickback,https://fitnessprogramer.com/wp-content/uploads/2021/02/Bent-Over-Triceps-Kickback.gif,/content/drive/MyDrive/fitness/data/Bent-Over-Kickback.gif
triceps,Close Grip Bench Press,https://fitnessprogramer.com/wp-content/uploads/2021/02/Close-Grip-Bench-Press.gif,/content/drive/MyDrive/fitness/data/Close-Grip-Bench-Press.gif
triceps,Dumbbell Triceps Extension,https://fitnessprogramer.com/wp-content/uploads/2021/02/Dumbbell-Triceps-Extension.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Triceps-Extension.gif
triceps,Diamond Push-up,https://fitnessprogramer.com/wp-content/uploads/2021/02/Diamond-Push-up.gif,/content/drive/MyDrive/fitness/data/Diamond-Push-up.gif
triceps,Triceps Extension with Resistance Bands,https://fitnessprogramer.com/wp-content/uploads/2022/07/Triceps-Extension-with-Resistance-Bands.gif,/content/drive/MyDrive/fitness/data/Triceps-Extension-with-Resistance-Bands.gif
triceps,Alternating Lying Dumbbell Triceps Extension,https://fitnessprogramer.com/wp-content/uploads/2022/02/Alternating-Lying-Dumbbell-Triceps-Extension.gif,/content/drive/MyDrive/fitness/data/Alternating-Lying-Dumbbell-Triceps-Extension.gif
triceps,Barbell Reverse Grip Skullcrusher,https://fitnessprogramer.com/wp-content/uploads/2022/02/Barbell-Reverse-Grip-Skullcrusher-1.gif,/content/drive/MyDrive/fitness/data/Barbell-Reverse-Grip-Skullcrusher.gif
triceps,Barbell Lying Back of the Head Tricep Extension,https://fitnessprogramer.com/wp-content/uploads/2022/02/Barbell-Lying-Back-of-the-Head-Tricep-Extension.gif,/content/drive/MyDrive/fitness/data/Barbell-Lying-Back-of-the-Head-Tricep-Extension.gif
triceps,EZ Bar Lying Close Grip Triceps Extension Behind Head,https://fitnessprogramer.com/wp-content/uploads/2022/02/EZ-Bar-Lying-Close-Grip-Triceps-Extension-Behind-Head.gif,/content/drive/MyDrive/fitness/data/EZ-Bar-Lying-Close-Grip-Triceps-Extension-Behind-Head.gif
triceps,Kneeling Cable Triceps Extension,https://fitnessprogramer.com/wp-content/uploads/2022/02/Kneeling-Cable-Triceps-Extension.gif,/content/drive/MyDrive/fitness/data/Kneeling-Cable-Triceps-Extension.gif
triceps,Close-Grip Reverse Bench Press,https://fitnessprogramer.com/wp-content/uploads/2022/02/Barbell-Reverse-Close-grip-Bench-Press.gif,/content/drive/MyDrive/fitness/data/Close-Grip-Reverse-Bench-Press.gif
triceps,One Arm High Pulley Overhead Tricep Extension,https://fitnessprogramer.com/wp-content/uploads/2022/02/Cable-One-Arm-High-Pulley-Overhead-Tricep-Extension.gif,/content/drive/MyDrive/fitness/data/One-Arm-High-Pulley-Overhead-Tricep-Extension.gif
triceps,Cable Crossover Triceps Extension,https://fitnessprogramer.com/wp-content/uploads/2022/02/Cable-Crossover-Triceps-Extension.gif,/content/drive/MyDrive/fitness/data/Cable-Crossover-Triceps-Extension.gif
triceps,Side One Arm Reverse Pushdown,https://fitnessprogramer.com/wp-content/uploads/2022/02/Side-One-Arm-Reverse-Pushdown.gif,/content/drive/MyDrive/fitness/data/Side-One-Arm-Reverse-Pushdown.gif
triceps,Bodyweight Skull Crushers,https://fitnessprogramer.com/wp-content/uploads/2022/02/Bodyweight-Skull-Crushers.gif,/content/drive/MyDrive/fitness/data/Bodyweight-Skull-Crushers.gif
triceps,V-bar Pushdown,https://fitnessprogramer.com/wp-content/uploads/2022/02/V-bar-Pushdown.gif,/content/drive/MyDrive/fitness/data/V-bar-Pushdown.gif
triceps,Cable Rope Lying Tricep Extension,https://fitnessprogramer.com/wp-content/uploads/2022/02/Cable-Rope-Lying-on-Floor-Tricep-Extension.gif,/content/drive/MyDrive/fitness/data/Cable-Rope-Lying-Tricep-Extension.gif
triceps,Cable Lying Triceps Extension,https://fitnessprogramer.com/wp-content/uploads/2022/02/Cable-Lying-Triceps-Extension.gif,/content/drive/MyDrive/fitness/data/Cable-Lying-Triceps-Extension.gif
triceps,Straddle Planche,https://fitnessprogramer.com/wp-content/uploads/2022/08/Straddle-planche.gif,
triceps,Close Grip Knee Push-up,https://fitnessprogramer.com/wp-content/uploads/2022/07/Close-Grip-Knee-Push-up.gif,/content/drive/MyDrive/fitness/data/Close-Grip-Knee-Push-up.gif
triceps,Supine Medicine Ball Chest Throw,https://fitnessprogramer.com/wp-content/uploads/2022/06/Supine-Medicine-Ball-Chest-Throw-exercise.gif,/content/drive/MyDrive/fitness/data/Supine-Medicine-Ball-Chest-Throw.gif
triceps,Reverse Dips,https://fitnessprogramer.com/wp-content/uploads/2022/04/Reverse-Dips.gif,/content/drive/MyDrive/fitness/data/Reverse-Dips.gif
triceps,Planche Push-Up,https://fitnessprogramer.com/wp-content/uploads/2022/07/Planche-Push-Up.gif,/content/drive/MyDrive/fitness/data/Planche-Push-Up.gif
triceps,Archer Push-Up,https://fitnessprogramer.com/wp-content/uploads/2022/07/Archer-Push-Up.gif,/content/drive/MyDrive/fitness/data/Archer-Push-Up.gif
triceps,Ring Dips,https://fitnessprogramer.com/wp-content/uploads/2022/07/Ring-Dips.gif,/content/drive/MyDrive/fitness/data/Ring-Dips.gif
triceps,Single Arm Raise Push-up,https://fitnessprogramer.com/wp-content/uploads/2022/08/Single-Arm-Raise-Push-up.gif,/content/drive/MyDrive/fitness/data/Single-Arm-Raise-Push-up.gif
triceps,Suspended Push-Up,https://fitnessprogramer.com/wp-content/uploads/2022/08/Suspended-Push-Up.gif,/content/drive/MyDrive/fitness/data/Suspended-Push-Up.gif
triceps,Close-grip Dumbbell Push-Up,https://fitnessprogramer.com/wp-content/uploads/2022/08/Close-grip-Dumbbell-Push-Up.gif,/content/drive/MyDrive/fitness/data/Close-grip-Dumbbell-Push-Up.gif
triceps,Medicine Ball Push-Up,https://fitnessprogramer.com/wp-content/uploads/2022/08/Medicine-Ball-Push-Up.gif,/content/drive/MyDrive/fitness/data/Medicine-Ball-Push-Up.gif
triceps,Single Arm Push-Up on Medicine Ball,https://fitnessprogramer.com/wp-content/uploads/2022/08/Single-Arm-Push-Up-on-Medicine-Ball.gif,/content/drive/MyDrive/fitness/data/Single-Arm-Push-Up-on-Medicine-Ball.gif
triceps,Rear Drive With Resistance Band,https://fitnessprogramer.com/wp-content/uploads/2022/05/Rear-Drive.gif,/content/drive/MyDrive/fitness/data/Rear-Drive-With-Resistance-Band.gif
triceps,Standing Triceps Extension | Gymstick,https://fitnessprogramer.com/wp-content/uploads/2022/05/Standing-Triceps-Extension.gif,/content/drive/MyDrive/fitness/data/Standing-Triceps-Extension-|-Gymstick.gif
triceps,Banded Overhead Triceps Extension,https://fitnessprogramer.com/wp-content/uploads/2020/05/Banded-Triceps-Extension.gif,/content/drive/MyDrive/fitness/data/Banded-Overhead-Triceps-Extension.gif
triceps,Overhead Triceps Extension | Gymstick,https://fitnessprogramer.com/wp-content/uploads/2022/05/Overhead-Triceps-Extension.gif,/content/drive/MyDrive/fitness/data/Overhead-Triceps-Extension-|-Gymstick.gif
forearm,Seated Zottman Curl,https://fitnessprogramer.com/wp-content/uploads/2023/10/Seated-Zottman-Curl.gif,/content/drive/MyDrive/fitness/data/Seated-Zottman-Curl.gif
forearm,Wrist Roller,https://fitnessprogramer.com/wp-content/uploads/2021/08/wrist-roller.gif,/content/drive/MyDrive/fitness/data/Wrist-Roller.gif
forearm,Dumbbell Seated Neutral Wrist Curl,https://fitnessprogramer.com/wp-content/uploads/2021/06/Dumbbell-Seated-Neutral-Wrist-Curl.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Seated-Neutral-Wrist-Curl.gif
forearm,Dumbbell Wrist Curl,https://fitnessprogramer.com/wp-content/uploads/2021/06/Dumbbell-Wrist-Curl.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Wrist-Curl.gif
forearm,Barbell Reverse Wrist Curl,https://fitnessprogramer.com/wp-content/uploads/2021/06/Barbell-Reverse-Wrist-Curl.gif,/content/drive/MyDrive/fitness/data/Barbell-Reverse-Wrist-Curl.gif
forearm,Wrist Circles Stretch,https://fitnessprogramer.com/wp-content/uploads/2021/06/Wrist-Circles-Stretch.gif,/content/drive/MyDrive/fitness/data/Wrist-Circles-Stretch.gif
forearm,Barbell Reverse Curl,https://fitnessprogramer.com/wp-content/uploads/2021/02/Barbell-Reverse-Curl.gif,/content/drive/MyDrive/fitness/data/Barbell-Reverse-Curl.gif
forearm,Cable One-Arm Wrist Curl On Floor,https://fitnessprogramer.com/wp-content/uploads/2021/09/Cable-One-Arm-Wrist-Curl-On-Floor.gif,/content/drive/MyDrive/fitness/data/Cable-One-Arm-Wrist-Curl-On-Floor.gif
forearm,Hand Gripper,https://fitnessprogramer.com/wp-content/uploads/2022/01/Hand-Gripper.gif,/content/drive/MyDrive/fitness/data/Hand-Gripper.gif
forearm,Dumbbell Reverse Curl,https://fitnessprogramer.com/wp-content/uploads/2021/04/dumbbell-reverse-curl.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Reverse-Curl.gif
forearm,Seated Hammer Curl,https://fitnessprogramer.com/wp-content/uploads/2021/04/Seated-Hammer-Curl.gif,/content/drive/MyDrive/fitness/data/Seated-Hammer-Curl.gif
forearm,Reverse Grip EZ-Bar Curl,https://fitnessprogramer.com/wp-content/uploads/2021/08/Reverse-Grip-EZ-Bar-Curl.gif,/content/drive/MyDrive/fitness/data/Reverse-Grip-EZ-Bar-Curl.gif
forearm,Dumbbell Scott Hammer Curl,https://fitnessprogramer.com/wp-content/uploads/2021/08/Dumbbell-Scott-Hammer-Curl.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Scott-Hammer-Curl.gif
forearm,Behind The Back Barbell Wrist Curl,https://fitnessprogramer.com/wp-content/uploads/2021/06/Behind-The-Back-Barbell-Wrist-Curl.gif,/content/drive/MyDrive/fitness/data/Behind-The-Back-Barbell-Wrist-Curl.gif
forearm,Standing One Arm Chest Stretch,https://fitnessprogramer.com/wp-content/uploads/2021/08/Standing-one-arm-chest-stretch.gif,/content/drive/MyDrive/fitness/data/Standing-One-Arm-Chest-Stretch.gif
forearm,Wrist Ulnar Deviator And Extensor Stretch,https://fitnessprogramer.com/wp-content/uploads/2023/03/Wrist-Ulnar-Deviator-And-Extensor-Stretch.gif,/content/drive/MyDrive/fitness/data/Wrist-Ulnar-Deviator-And-Extensor-Stretch.gif
forearm,Reverse Wrist Stretch,https://fitnessprogramer.com/wp-content/uploads/2023/03/reverse-Wrist-Stretch.gif,/content/drive/MyDrive/fitness/data/Reverse-Wrist-Stretch.gif
forearm,Wrist Stretch,https://fitnessprogramer.com/wp-content/uploads/2023/03/Wrist-Stretch.gif,/content/drive/MyDrive/fitness/data/Wrist-Stretch.gif
forearm,Dumbbell Preacher Hammer (Scott) Curl,https://fitnessprogramer.com/wp-content/uploads/2022/02/Dumbbell-Preacher-Hammer-Curl.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Preacher-Hammer-(Scott)-Curl.gif
forearm,Weighted Neutral Wrist Curl,https://fitnessprogramer.com/wp-content/uploads/2021/06/Weighted-Wrist-Curl.gif,/content/drive/MyDrive/fitness/data/Weighted-Neutral-Wrist-Curl.gif
forearm,Single Dumbbell Spider Hammer Curl,https://fitnessprogramer.com/wp-content/uploads/2022/02/Single-Dumbbell-Spider-Hammer-Curl.gif,/content/drive/MyDrive/fitness/data/Single-Dumbbell-Spider-Hammer-Curl.gif
forearm,Reverse Wrist Curl,https://fitnessprogramer.com/wp-content/uploads/2021/02/Reverse-Wrist-Curl.gif,/content/drive/MyDrive/fitness/data/Reverse-Wrist-Curl.gif
forearm,Wrist Curl,https://fitnessprogramer.com/wp-content/uploads/2021/02/barbell-Wrist-Curl.gif,/content/drive/MyDrive/fitness/data/Wrist-Curl.gif
forearm,Hammer Curl with Resistance Band,https://fitnessprogramer.com/wp-content/uploads/2022/07/Hammer-Curl-with-Resistance-Band.gif,/content/drive/MyDrive/fitness/data/Hammer-Curl-with-Resistance-Band.gif
forearm,Cable Reverse Grip EZ-bar Biceps Curl,https://fitnessprogramer.com/wp-content/uploads/2022/02/Cable-Reverse-Grip-EZ-bar-Biceps-Curl.gif,/content/drive/MyDrive/fitness/data/Cable-Reverse-Grip-EZ-bar-Biceps-Curl.gif
forearm,Barbell Finger Curl,https://fitnessprogramer.com/wp-content/uploads/2022/09/Barbell-Finger-Curl.gif,/content/drive/MyDrive/fitness/data/Barbell-Finger-Curl.gif
forearm,Dumbbell Finger Curl,https://fitnessprogramer.com/wp-content/uploads/2022/09/Dumbbell-Finger-Curl.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Finger-Curl.gif
forearm,Single Arm Reverse Grip Cable Bicep Curl,https://fitnessprogramer.com/wp-content/uploads/2022/06/Single-Arm-Reverse-Grip-Cable-Bicep-Curl.gif,/content/drive/MyDrive/fitness/data/Single-Arm-Reverse-Grip-Cable-Bicep-Curl.gif
forearm,Barbell Reverse Wrist Curl Over a Bench,https://fitnessprogramer.com/wp-content/uploads/2022/06/Barbell-Reverse-Wrist-Curl-Over-a-Bench.gif,/content/drive/MyDrive/fitness/data/Barbell-Reverse-Wrist-Curl-Over-a-Bench.gif
forearm,Water Bottle Hammer Curl,https://fitnessprogramer.com/wp-content/uploads/2022/06/Water-Bottle-Hammer-Curl.gif,/content/drive/MyDrive/fitness/data/Water-Bottle-Hammer-Curl.gif
abs,One Arm Medicine Ball Slam,https://fitnessprogramer.com/wp-content/uploads/2024/06/One-Arm-Medicine-Ball-Slam.gif,/content/drive/MyDrive/fitness/data/One-Arm-Medicine-Ball-Slam.gif
abs,Medicine Ball Rotational Throw,https://fitnessprogramer.com/wp-content/uploads/2023/12/Medicine-Ball-Rotational-Throw.gif,/content/drive/MyDrive/fitness/data/Medicine-Ball-Rotational-Throw.gif
abs,Dragon Flag,https://fitnessprogramer.com/wp-content/uploads/2022/07/Leg-Raise-Dragon-Flag.gif,/content/drive/MyDrive/fitness/data/Dragon-Flag.gif
abs,Ab Coaster Machine,https://fitnessprogramer.com/wp-content/uploads/2022/07/Ab-Coaster-Machine.gif,/content/drive/MyDrive/fitness/data/Ab-Coaster-Machine.gif
abs,Cross Crunch,https://fitnessprogramer.com/wp-content/uploads/2022/07/Cross-Crunch.gif,/content/drive/MyDrive/fitness/data/Cross-Crunch.gif
abs,Standing Cable Crunch,https://fitnessprogramer.com/wp-content/uploads/2021/09/Standing-Cable-Crunch.gif,/content/drive/MyDrive/fitness/data/Standing-Cable-Crunch.gif
abs,Seated Bench Leg Pull-in,https://fitnessprogramer.com/wp-content/uploads/2021/02/Seated-Bench-Leg-Pull-in.gif,/content/drive/MyDrive/fitness/data/Seated-Bench-Leg-Pull-in.gif
abs,Cross Body Mountain Climber,https://fitnessprogramer.com/wp-content/uploads/2022/07/Cross-Body-Mountain-Climber.gif,/content/drive/MyDrive/fitness/data/Cross-Body-Mountain-Climber.gif
abs,Alternate Leg Raises,https://fitnessprogramer.com/wp-content/uploads/2022/08/Alternate-Leg-Raises.gif,/content/drive/MyDrive/fitness/data/Alternate-Leg-Raises.gif
abs,Crunches,https://fitnessprogramer.com/wp-content/uploads/2015/11/Crunch.gif,/content/drive/MyDrive/fitness/data/Crunches.gif
abs,Mountain Climber,https://fitnessprogramer.com/wp-content/uploads/2021/02/Mountain-climber.gif,/content/drive/MyDrive/fitness/data/Mountain-Climber.gif
abs,Bicycle Crunch,https://fitnessprogramer.com/wp-content/uploads/2021/02/Bicycle-Crunch.gif,/content/drive/MyDrive/fitness/data/Bicycle-Crunch.gif
abs,Lying Scissor Kick,https://fitnessprogramer.com/wp-content/uploads/2021/05/Lying-Scissor-Kick.gif,/content/drive/MyDrive/fitness/data/Lying-Scissor-Kick.gif
abs,Leg Raise,https://fitnessprogramer.com/wp-content/uploads/2021/02/Lying-Leg-Raise.gif,/content/drive/MyDrive/fitness/data/Leg-Raise.gif
abs,Oblique Floor Crunches,https://fitnessprogramer.com/wp-content/uploads/2021/05/Oblique-Floor-Crunches.gif,/content/drive/MyDrive/fitness/data/Oblique-Floor-Crunches.gif
abs,T-Cross Sit-up,https://fitnessprogramer.com/wp-content/uploads/2021/05/T-Cross-Sit-up.gif,/content/drive/MyDrive/fitness/data/T-Cross-Sit-up.gif
abs,Dead Bug,https://fitnessprogramer.com/wp-content/uploads/2021/05/Dead-Bug.gif,/content/drive/MyDrive/fitness/data/Dead-Bug.gif
abs,Decline Sit-up,https://fitnessprogramer.com/wp-content/uploads/2021/05/Decline-Sit-up.gif,/content/drive/MyDrive/fitness/data/Decline-Sit-up.gif
abs,Reverse Crunch,https://fitnessprogramer.com/wp-content/uploads/2021/02/Reverse-Crunch-1.gif,/content/drive/MyDrive/fitness/data/Reverse-Crunch.gif
abs,Kneeling Cable Crunch,https://fitnessprogramer.com/wp-content/uploads/2021/02/Kneeling-Cable-Crunch.gif,/content/drive/MyDrive/fitness/data/Kneeling-Cable-Crunch.gif
abs,Heel Touch,https://fitnessprogramer.com/wp-content/uploads/2021/02/Heel-Touch.gif,/content/drive/MyDrive/fitness/data/Heel-Touch.gif
abs,Standing Rotation,https://fitnessprogramer.com/wp-content/uploads/2021/05/Standing-Rotation.gif,/content/drive/MyDrive/fitness/data/Standing-Rotation.gif
abs,Standing Toe Touch,https://fitnessprogramer.com/wp-content/uploads/2021/05/Standing-Toe-Touch.gif,/content/drive/MyDrive/fitness/data/Standing-Toe-Touch.gif
abs,Crunch With Leg Raise,https://fitnessprogramer.com/wp-content/uploads/2021/05/Crunch-With-Leg-Raise.gif,/content/drive/MyDrive/fitness/data/Crunch-With-Leg-Raise.gif
abs,Alternate Lying Floor Leg Raise,https://fitnessprogramer.com/wp-content/uploads/2021/05/Alternate-Lying-Floor-Leg-Raise.gif,/content/drive/MyDrive/fitness/data/Alternate-Lying-Floor-Leg-Raise.gif
abs,Weighted Crunch,https://fitnessprogramer.com/wp-content/uploads/2021/05/Weighted-Crunch.gif,/content/drive/MyDrive/fitness/data/Weighted-Crunch.gif
abs,Seated Side Crunch,https://fitnessprogramer.com/wp-content/uploads/2021/05/Seated-Side-Crunches.gif,/content/drive/MyDrive/fitness/data/Seated-Side-Crunch.gif
abs,Incline Leg Hip Raise,https://fitnessprogramer.com/wp-content/uploads/2021/05/Incline-Leg-Hip-Raise.gif,/content/drive/MyDrive/fitness/data/Incline-Leg-Hip-Raise.gif
abs,Bodyweight Windmill,https://fitnessprogramer.com/wp-content/uploads/2021/05/Bodyweight-Windmill.gif,/content/drive/MyDrive/fitness/data/Bodyweight-Windmill.gif
abs,Front to Side Plank,https://fitnessprogramer.com/wp-content/uploads/2021/05/Front-to-Side-Plank.gif,/content/drive/MyDrive/fitness/data/Front-to-Side-Plank.gif
abs,Tuck Crunch,https://fitnessprogramer.com/wp-content/uploads/2021/05/Tuck-Crunch.gif,/content/drive/MyDrive/fitness/data/Tuck-Crunch.gif
abs,Dumbbell Side Bend,https://fitnessprogramer.com/wp-content/uploads/2021/05/Dumbbell-Side-Bend.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Side-Bend.gif
abs,Double Leg Stretch,https://fitnessprogramer.com/wp-content/uploads/2021/05/Double-Leg-Stretch.gif,/content/drive/MyDrive/fitness/data/Double-Leg-Stretch.gif
abs,Spider Plank,https://fitnessprogramer.com/wp-content/uploads/2021/05/Spider-Plank.gif,/content/drive/MyDrive/fitness/data/Spider-Plank.gif
abs,Captains Chair Leg Raise,https://fitnessprogramer.com/wp-content/uploads/2021/05/Captains-Chair-Leg-Raise.gif,/content/drive/MyDrive/fitness/data/Captains-Chair-Leg-Raise.gif
abs,Bench Side Bend,https://fitnessprogramer.com/wp-content/uploads/2021/05/Bench-Side-Bend.gif,/content/drive/MyDrive/fitness/data/Bench-Side-Bend.gif
abs,Crab Twist Toe Touch,https://fitnessprogramer.com/wp-content/uploads/2021/05/Crab-Twist-Toe-Touch.gif,/content/drive/MyDrive/fitness/data/Crab-Twist-Toe-Touch.gif
abs,Quarter Sit-up,https://fitnessprogramer.com/wp-content/uploads/2021/05/Quarter-Sit-up.gif,/content/drive/MyDrive/fitness/data/Quarter-Sit-up.gif
abs,Weighted Sit-ups,https://fitnessprogramer.com/wp-content/uploads/2021/05/weightedsitups.gif,/content/drive/MyDrive/fitness/data/Weighted-Sit-ups.gif
abs,Lying Knee Raise,https://fitnessprogramer.com/wp-content/uploads/2021/05/Lying-Knee-Raise.gif,/content/drive/MyDrive/fitness/data/Lying-Knee-Raise.gif
abs,Floor Crunch,https://fitnessprogramer.com/wp-content/uploads/2021/05/Floor-Crunch.gif,/content/drive/MyDrive/fitness/data/Floor-Crunch.gif
abs,Reverse Plank,https://fitnessprogramer.com/wp-content/uploads/2021/05/Reverse-plank.gif,/content/drive/MyDrive/fitness/data/Reverse-Plank.gif
abs,Stability Ball Knee Tuck,https://fitnessprogramer.com/wp-content/uploads/2021/06/Stability-Ball-Knee-Tuck.gif,/content/drive/MyDrive/fitness/data/Stability-Ball-Knee-Tuck.gif
abs,Hanging Knee Raises,https://fitnessprogramer.com/wp-content/uploads/2021/02/Hanging-Knee-Raises.gif,/content/drive/MyDrive/fitness/data/Hanging-Knee-Raises.gif
abs,Hanging Side Knee Raises,https://fitnessprogramer.com/wp-content/uploads/2022/10/Hanging-Side-Knee-Raises.gif,/content/drive/MyDrive/fitness/data/Hanging-Side-Knee-Raises.gif
abs,Hanging Windshield Wiper,https://fitnessprogramer.com/wp-content/uploads/2022/01/Hanging-Windshield-Wiper.gif,/content/drive/MyDrive/fitness/data/Hanging-Windshield-Wiper.gif
abs,Toes to Bar,https://fitnessprogramer.com/wp-content/uploads/2022/01/Toes-to-Bar.gif,/content/drive/MyDrive/fitness/data/Toes-to-Bar.gif
abs,Weighted Hanging Knee Raises,https://fitnessprogramer.com/wp-content/uploads/2021/10/weighted-hanging-knee-raises.gif,/content/drive/MyDrive/fitness/data/Weighted-Hanging-Knee-Raises.gif
abs,Teaser Pilates,https://fitnessprogramer.com/wp-content/uploads/2021/08/Teaser-Pilates.gif,/content/drive/MyDrive/fitness/data/Teaser-Pilates.gif
abs,Seated Oblique Twist,https://fitnessprogramer.com/wp-content/uploads/2021/06/Seated-Oblique-Twist.gif,/content/drive/MyDrive/fitness/data/Seated-Oblique-Twist.gif
abs,Side Bridge,https://fitnessprogramer.com/wp-content/uploads/2021/05/Side-Bridge.gif,/content/drive/MyDrive/fitness/data/Side-Bridge.gif
abs,Plank With Arm And Leg Lift,https://fitnessprogramer.com/wp-content/uploads/2021/04/Plank-with-Arm-and-Leg-Lift.gif,/content/drive/MyDrive/fitness/data/Plank-With-Arm-And-Leg-Lift.gif
abs,Weighted Front Plank,https://fitnessprogramer.com/wp-content/uploads/2021/04/Weighted-Front-Plank.gif,/content/drive/MyDrive/fitness/data/Weighted-Front-Plank.gif
abs,Cable Side Bend,https://fitnessprogramer.com/wp-content/uploads/2021/09/Cable-Side-Bend.gif,/content/drive/MyDrive/fitness/data/Cable-Side-Bend.gif
abs,Barbell Side Bend,https://fitnessprogramer.com/wp-content/uploads/2021/09/Barbell-Side-Bend.gif,/content/drive/MyDrive/fitness/data/Barbell-Side-Bend.gif
abs,Seated Barbell Twist,https://fitnessprogramer.com/wp-content/uploads/2021/09/Barbell-Seated-Twist.gif,/content/drive/MyDrive/fitness/data/Seated-Barbell-Twist.gif
abs,Bent Over Twist,https://fitnessprogramer.com/wp-content/uploads/2021/09/Bent-Over-Twist.gif,/content/drive/MyDrive/fitness/data/Bent-Over-Twist.gif
abs,Dumbbell V-up,https://fitnessprogramer.com/wp-content/uploads/2021/10/Dumbbell-V-up.gif,/content/drive/MyDrive/fitness/data/Dumbbell-V-up.gif
abs,Lever Lying Crunch,https://fitnessprogramer.com/wp-content/uploads/2021/09/Lever-Lying-Crunch.gif,/content/drive/MyDrive/fitness/data/Lever-Lying-Crunch.gif
abs,Twisting Hyperextension,https://fitnessprogramer.com/wp-content/uploads/2021/08/Twisting-Hyperextension.gif,/content/drive/MyDrive/fitness/data/Twisting-Hyperextension.gif
abs,Ab Roller Crunch,https://fitnessprogramer.com/wp-content/uploads/2021/12/Ab-Roller-Crunch.gif,/content/drive/MyDrive/fitness/data/Ab-Roller-Crunch.gif
abs,Standing Cable High-To-Low Twist,https://fitnessprogramer.com/wp-content/uploads/2021/06/Standing-Cable-High-To-Low-Twist.gif,/content/drive/MyDrive/fitness/data/Standing-Cable-High-To-Low-Twist.gif
