targetMuscle,title,path_url,exercise_id,exercise_name,targetMuscles_api,secondaryMuscles_api,bodyParts_api,equipments_api,gif_url,match_score,status,search_text
triceps,Banded Overhead Triceps Extension,data/Banded-Overhead-Triceps-Extension.gif,2IxROQ1,cable overhead triceps extension (rope attachment),"[""triceps""]","[""shoulders""]","[""upper arms""]","[""cable""]",https://static.exercisedb.dev/media/2IxROQ1.gif,90.51,matched,"cable overhead triceps extension (rope attachment) [""triceps""] [""shoulders""]"
triceps,Overhead Triceps Extension | Gymstick,data/Overhead-Triceps-Extension-|-Gymstick.gif,2IxROQ1,cable overhead triceps extension (rope attachment),"[""triceps""]","[""shoulders""]","[""upper arms""]","[""cable""]",https://static.exercisedb.dev/media/2IxROQ1.gif,86.03,matched,"cable overhead triceps extension (rope attachment) [""triceps""] [""shoulders""]"
forearm,Seated Zottman Curl,data/Seated-Zottman-Curl.gif,8oYqOt9,cable seated curl,"[""biceps""]","[""forearms""]","[""upper arms""]","[""cable""]",https://static.exercisedb.dev/media/8oYqOt9.gif,62.86,matched,"cable seated curl [""biceps""] [""forearms""]"
forearm,Wrist Roller,data/Wrist-Roller.gif,2zNKRUB,wrist circles,"[""forearms""]","[""hands"", ""wrists""]","[""lower arms""]","[""body weight""]",https://static.exercisedb.dev/media/2zNKRUB.gif,57.6,matched,"wrist circles [""forearms""] [""hands"", ""wrists""]"
forearm,Dumbbell Seated Neutral Wrist Curl,data/Dumbbell-Seated-Neutral-Wrist-Curl.gif,2dImyQ8,dumbbell seated palms up wrist curl,"[""forearms""]","[""biceps"", ""shoulders""]","[""lower arms""]","[""dumbbell""]",https://static.exercisedb.dev/media/2dImyQ8.gif,69.33,matched,"dumbbell seated palms up wrist curl [""forearms""] [""biceps"", ""shoulders""]"
forearm,Dumbbell Wrist Curl,data/Dumbbell-Wrist-Curl.gif,2dImyQ8,dumbbell seated palms up wrist curl,"[""forearms""]","[""biceps"", ""shoulders""]","[""lower arms""]","[""dumbbell""]",https://static.exercisedb.dev/media/2dImyQ8.gif,80.0,matched,"dumbbell seated palms up wrist curl [""forearms""] [""biceps"", ""shoulders""]"
forearm,Barbell Reverse Wrist Curl,data/Barbell-Reverse-Wrist-Curl.gif,25GPyDY,barbell curl,"[""biceps""]","[""forearms""]","[""upper arms""]","[""barbell""]",https://static.exercisedb.dev/media/25GPyDY.gif,80.0,matched,"barbell curl [""biceps""] [""forearms""]"
forearm,Wrist Circles Stretch,data/Wrist-Circles-Stretch.gif,2zNKRUB,wrist circles,"[""forearms""]","[""hands"", ""wrists""]","[""lower arms""]","[""body weight""]",https://static.exercisedb.dev/media/2zNKRUB.gif,80.0,matched,"wrist circles [""forearms""] [""hands"", ""wrists""]"
forearm,Barbell Reverse Curl,data/Barbell-Reverse-Curl.gif,25GPyDY,barbell curl,"[""biceps""]","[""forearms""]","[""upper arms""]","[""barbell""]",https://static.exercisedb.dev/media/25GPyDY.gif,80.0,matched,"barbell curl [""biceps""] [""forearms""]"
forearm,Cable One-Arm Wrist Curl On Floor,data/Cable-One-Arm-Wrist-Curl-On-Floor.gif,8oYqOt9,cable seated curl,"[""biceps""]","[""forearms""]","[""upper arms""]","[""cable""]",https://static.exercisedb.dev/media/8oYqOt9.gif,59.26,matched,"cable seated curl [""biceps""] [""forearms""]"
forearm,Hand Gripper,data/Hand-Gripper.gif,6MaEjVA,smith standing leg calf raise,"[""calves""]","[""hamstrings"", ""glutes""]","[""lower legs""]","[""smith machine""]",https://static.exercisedb.dev/media/6MaEjVA.gif,35.12,matched,"smith standing leg calf raise [""calves""] [""hamstrings"", ""glutes""]"
forearm,Dumbbell Reverse Curl,data/Dumbbell-Reverse-Curl.gif,0IgNjSM,dumbbell standing reverse curl,"[""biceps""]","[""forearms""]","[""upper arms""]","[""dumbbell""]",https://static.exercisedb.dev/media/0IgNjSM.gif,80.0,matched,"dumbbell standing reverse curl [""biceps""] [""forearms""]"
forearm,Seated Hammer Curl,data/Seated-Hammer-Curl.gif,6em2Dxj,dumbbell alternate seated hammer curl,"[""biceps""]","[""forearms""]","[""upper arms""]","[""dumbbell""]",https://static.exercisedb.dev/media/6em2Dxj.gif,80.0,matched,"dumbbell alternate seated hammer curl [""biceps""] [""forearms""]"
forearm,Reverse Grip EZ-Bar Curl,data/Reverse-Grip-EZ-Bar-Curl.gif,7y9JIMj,lever reverse grip preacher curl with precision,"[""biceps""]","[""forearms""]","[""upper arms""]","[""leverage machine""]",https://static.exercisedb.dev/media/7y9JIMj.gif,66.34,matched,"lever reverse grip preacher curl with precision [""biceps""] [""forearms""]"
forearm,Dumbbell Scott Hammer Curl,data/Dumbbell-Scott-Hammer-Curl.gif,2NpxjC1,dumbbell hammer curl v. 2,"[""biceps""]","[""forearms""]","[""upper arms""]","[""dumbbell""]",https://static.exercisedb.dev/media/2NpxjC1.gif,71.11,matched,"dumbbell hammer curl v. 2 [""biceps""] [""forearms""]"
forearm,Behind The Back Barbell Wrist Curl,data/Behind-The-Back-Barbell-Wrist-Curl.gif,25GPyDY,barbell curl,"[""biceps""]","[""forearms""]","[""upper arms""]","[""barbell""]",https://static.exercisedb.dev/media/25GPyDY.gif,80.0,matched,"barbell curl [""biceps""] [""forearms""]"
forearm,Standing One Arm Chest Stretch,data/Standing-One-Arm-Chest-Stretch.gif,1jXLYEw,standing lateral stretch,"[""lats""]","[""shoulders"", ""obliques""]","[""back""]","[""body weight""]",https://static.exercisedb.dev/media/1jXLYEw.gif,64.0,matched,"standing lateral stretch [""lats""] [""shoulders"", ""obliques""]"
forearm,Wrist Ulnar Deviator And Extensor Stretch,data/Wrist-Ulnar-Deviator-And-Extensor-Stretch.gif,0mB6wHO,runners stretch,"[""hamstrings""]","[""calves"", ""quadriceps""]","[""upper legs""]","[""body weight""]",https://static.exercisedb.dev/media/0mB6wHO.gif,50.91,matched,"runners stretch [""hamstrings""] [""calves"", ""quadriceps""]"
forearm,Reverse Wrist Stretch,data/Reverse-Wrist-Stretch.gif,4Jc36XM,dumbbell over bench one arm reverse wrist curl,"[""forearms""]","[""biceps"", ""brachialis""]","[""lower arms""]","[""dumbbell""]",https://static.exercisedb.dev/media/4Jc36XM.gif,61.18,matched,"dumbbell over bench one arm reverse wrist curl [""forearms""] [""biceps"", ""brachialis""]"
forearm,Wrist Stretch,data/Wrist-Stretch.gif,0mB6wHO,runners stretch,"[""hamstrings""]","[""calves"", ""quadriceps""]","[""upper legs""]","[""body weight""]",https://static.exercisedb.dev/media/0mB6wHO.gif,57.14,matched,"runners stretch [""hamstrings""] [""calves"", ""quadriceps""]"
forearm,Dumbbell Preacher Hammer (Scott) Curl,data/Dumbbell-Preacher-Hammer-(Scott)-Curl.gif,2NpxjC1,dumbbell hammer curl v. 2,"[""biceps""]","[""forearms""]","[""upper arms""]","[""dumbbell""]",https://static.exercisedb.dev/media/2NpxjC1.gif,71.11,matched,"dumbbell hammer curl v. 2 [""biceps""] [""forearms""]"
forearm,Weighted Neutral Wrist Curl,data/Weighted-Neutral-Wrist-Curl.gif,82LxxkW,barbell wrist curl,"[""forearms""]","[""biceps"", ""brachialis""]","[""lower arms""]","[""barbell""]",https://static.exercisedb.dev/media/82LxxkW.gif,57.14,matched,"barbell wrist curl [""forearms""] [""biceps"", ""brachialis""]"
forearm,Single Dumbbell Spider Hammer Curl,data/Single-Dumbbell-Spider-Hammer-Curl.gif,2NpxjC1,dumbbell hammer curl v. 2,"[""biceps""]","[""forearms""]","[""upper arms""]","[""dumbbell""]",https://static.exercisedb.dev/media/2NpxjC1.gif,71.11,matched,"dumbbell hammer curl v. 2 [""biceps""] [""forearms""]"
forearm,Reverse Wrist Curl,data/Reverse-Wrist-Curl.gif,4Jc36XM,dumbbell over bench one arm reverse wrist curl,"[""forearms""]","[""biceps"", ""brachialis""]","[""lower arms""]","[""dumbbell""]",https://static.exercisedb.dev/media/4Jc36XM.gif,80.0,matched,"dumbbell over bench one arm reverse wrist curl [""forearms""] [""biceps"", ""brachialis""]"
forearm,Wrist Curl,data/Wrist-Curl.gif,2dImyQ8,dumbbell seated palms up wrist curl,"[""forearms""]","[""biceps"", ""shoulders""]","[""lower arms""]","[""dumbbell""]",https://static.exercisedb.dev/media/2dImyQ8.gif,80.0,matched,"dumbbell seated palms up wrist curl [""forearms""] [""biceps"", ""shoulders""]"
forearm,Hammer Curl with Resistance Band,data/Hammer-Curl-with-Resistance-Band.gif,4x5Okof,resistance band seated chest press,"[""pectorals""]","[""shoulders"", ""triceps""]","[""chest""]","[""resistance band""]",https://static.exercisedb.dev/media/4x5Okof.gif,53.33,matched,"resistance band seated chest press [""pectorals""] [""shoulders"", ""triceps""]"
forearm,Cable Reverse Grip EZ-bar Biceps Curl,data/Cable-Reverse-Grip-EZ-bar-Biceps-Curl.gif,8oYqOt9,cable seated curl,"[""biceps""]","[""forearms""]","[""upper arms""]","[""cable""]",https://static.exercisedb.dev/media/8oYqOt9.gif,59.26,matched,"cable seated curl [""biceps""] [""forearms""]"
forearm,Barbell Finger Curl,data/Barbell-Finger-Curl.gif,25GPyDY,barbell curl,"[""biceps""]","[""forearms""]","[""upper arms""]","[""barbell""]",https://static.exercisedb.dev/media/25GPyDY.gif,80.0,matched,"barbell curl [""biceps""] [""forearms""]"
forearm,Dumbbell Finger Curl,data/Dumbbell-Finger-Curl.gif,ae9UoXQ,dumbbell incline curl,"[""biceps""]","[""forearms""]","[""upper arms""]","[""dumbbell""]",https://static.exercisedb.dev/media/ae9UoXQ.gif,66.34,matched,"dumbbell incline curl [""biceps""] [""forearms""]"
forearm,Single Arm Reverse Grip Cable Bicep Curl,data/Single-Arm-Reverse-Grip-Cable-Bicep-Curl.gif,8oYqOt9,cable seated curl,"[""biceps""]","[""forearms""]","[""upper arms""]","[""cable""]",https://static.exercisedb.dev/media/8oYqOt9.gif,59.26,matched,"cable seated curl [""biceps""] [""forearms""]"
forearm,Barbell Reverse Wrist Curl Over a Bench,data/Barbell-Reverse-Wrist-Curl-Over-a-Bench.gif,25GPyDY,barbell curl,"[""biceps""]","[""forearms""]","[""upper arms""]","[""barbell""]",https://static.exercisedb.dev/media/25GPyDY.gif,80.0,matched,"barbell curl [""biceps""] [""forearms""]"
forearm,Water Bottle Hammer Curl,data/Water-Bottle-Hammer-Curl.gif,8oYqOt9,cable seated curl,"[""biceps""]","[""forearms""]","[""upper arms""]","[""cable""]",https://static.exercisedb.dev/media/8oYqOt9.gif,50.73,matched,"cable seated curl [""biceps""] [""forearms""]"
abs,One Arm Medicine Ball Slam,data/One-Arm-Medicine-Ball-Slam.gif,4QqYaJW,gentle prone twist on stability ball,"[""abs""]","[""obliques"", ""lower back""]","[""waist""]","[""stability ball""]",https://static.exercisedb.dev/media/4QqYaJW.gif,58.71,matched,"gentle prone twist on stability ball [""abs""] [""obliques"", ""lower back""]"
abs,Medicine Ball Rotational Throw,data/Medicine-Ball-Rotational-Throw.gif,4QqYaJW,gentle prone twist on stability ball,"[""abs""]","[""obliques"", ""lower back""]","[""waist""]","[""stability ball""]",https://static.exercisedb.dev/media/4QqYaJW.gif,63.64,matched,"gentle prone twist on stability ball [""abs""] [""obliques"", ""lower back""]"
abs,Dragon Flag,data/Dragon-Flag.gif,4Ml7QFO,hanging straight leg raise,"[""abs""]","[""hip flexors""]","[""waist""]","[""body weight""]",https://static.exercisedb.dev/media/4Ml7QFO.gif,50.27,matched,"hanging straight leg raise [""abs""] [""hip flexors""]"
abs,Ab Coaster Machine,data/Ab-Coaster-Machine.gif,9Ap7miY,decline crunch,"[""abs""]","[""hip flexors""]","[""waist""]","[""body weight""]",https://static.exercisedb.dev/media/9Ap7miY.gif,55.0,matched,"decline crunch [""abs""] [""hip flexors""]"
abs,Cross Crunch,data/Cross-Crunch.gif,225x2Vd,band kneeling twisting crunch,"[""abs""]","[""obliques""]","[""waist""]","[""band""]",https://static.exercisedb.dev/media/225x2Vd.gif,73.33,matched,"band kneeling twisting crunch [""abs""] [""obliques""]"
abs,Standing Cable Crunch,data/Standing-Cable-Crunch.gif,8gQo5Ss,single style cable standing crunch (with rope attachment),"[""abs""]","[""obliques""]","[""waist""]","[""cable""]",https://static.exercisedb.dev/media/8gQo5Ss.gif,100.0,matched,"single style cable standing crunch (with rope attachment) [""abs""] [""obliques""]"
abs,Seated Bench Leg Pull-in,data/Seated-Bench-Leg-Pull-in.gif,8xUv4J7,cable seated crunch,"[""abs""]","[""obliques""]","[""waist""]","[""cable""]",https://static.exercisedb.dev/media/8xUv4J7.gif,64.65,matched,"cable seated crunch [""abs""] [""obliques""]"
abs,Cross Body Mountain Climber,data/Cross-Body-Mountain-Climber.gif,9c6T1YX,bridge - mountain climber (cross body),"[""abs""]","[""glutes"", ""quadriceps"", ""hamstrings"", ""shoulders"", ""triceps""]","[""waist""]","[""body weight""]",https://static.exercisedb.dev/media/9c6T1YX.gif,79.53,matched,"bridge - mountain climber (cross body) [""abs""] [""glutes"", ""quadriceps"", ""hamstrings"", ""shoulders"", ""triceps""]"
abs,Alternate Leg Raises,data/Alternate-Leg-Raises.gif,9IxJdtC,lying leg-hip raise,"[""abs""]","[""hip flexors""]","[""waist""]","[""body weight""]",https://static.exercisedb.dev/media/9IxJdtC.gif,69.23,matched,"lying leg-hip raise [""abs""] [""hip flexors""]"
abs,Crunches,data/Crunches.gif,9Ap7miY,decline crunch,"[""abs""]","[""hip flexors""]","[""waist""]","[""body weight""]",https://static.exercisedb.dev/media/9Ap7miY.gif,70.91,matched,"decline crunch [""abs""] [""hip flexors""]"
abs,Mountain Climber,data/Mountain-Climber.gif,9c6T1YX,bridge - mountain climber (cross body),"[""abs""]","[""glutes"", ""quadriceps"", ""hamstrings"", ""shoulders"", ""triceps""]","[""waist""]","[""body weight""]",https://static.exercisedb.dev/media/9c6T1YX.gif,100.0,matched,"bridge - mountain climber (cross body) [""abs""] [""glutes"", ""quadriceps"", ""hamstrings"", ""shoulders"", ""triceps""]"
abs,Bicycle Crunch,data/Bicycle-Crunch.gif,9Ap7miY,decline crunch,"[""abs""]","[""hip flexors""]","[""waist""]","[""body weight""]",https://static.exercisedb.dev/media/9Ap7miY.gif,77.14,matched,"decline crunch [""abs""] [""hip flexors""]"
abs,Lying Scissor Kick,data/Lying-Scissor-Kick.gif,9IxJdtC,lying leg-hip raise,"[""abs""]","[""hip flexors""]","[""waist""]","[""body weight""]",https://static.exercisedb.dev/media/9IxJdtC.gif,63.24,matched,"lying leg-hip raise [""abs""] [""hip flexors""]"
abs,Leg Raise,data/Leg-Raise.gif,4Ml7QFO,hanging straight leg raise,"[""abs""]","[""hip flexors""]","[""waist""]","[""body weight""]",https://static.exercisedb.dev/media/4Ml7QFO.gif,100.0,matched,"hanging straight leg raise [""abs""] [""hip flexors""]"
abs,Oblique Floor Crunches,data/Oblique-Floor-Crunches.gif,9Ap7miY,decline crunch,"[""abs""]","[""hip flexors""]","[""waist""]","[""body weight""]",https://static.exercisedb.dev/media/9Ap7miY.gif,64.44,matched,"decline crunch [""abs""] [""hip flexors""]"
abs,T-Cross Sit-up,data/T-Cross-Sit-up.gif,2gPfomN,3/4 sit-up,"[""abs""]","[""hip flexors"", ""lower back""]","[""waist""]","[""body weight""]",https://static.exercisedb.dev/media/2gPfomN.gif,80.0,matched,"3/4 sit-up [""abs""] [""hip flexors"", ""lower back""]"
abs,Dead Bug,data/Dead-Bug.gif,8xUv4J7,cable seated crunch,"[""abs""]","[""obliques""]","[""waist""]","[""cable""]",https://static.exercisedb.dev/media/8xUv4J7.gif,55.56,matched,"cable seated crunch [""abs""] [""obliques""]"
abs,Decline Sit-up,data/Decline-Sit-up.gif,2gPfomN,3/4 sit-up,"[""abs""]","[""hip flexors"", ""lower back""]","[""waist""]","[""body weight""]",https://static.exercisedb.dev/media/2gPfomN.gif,80.0,matched,"3/4 sit-up [""abs""] [""hip flexors"", ""lower back""]"
abs,Reverse Crunch,data/Reverse-Crunch.gif,9Ap7miY,decline crunch,"[""abs""]","[""hip flexors""]","[""waist""]","[""body weight""]",https://static.exercisedb.dev/media/9Ap7miY.gif,71.43,matched,"decline crunch [""abs""] [""hip flexors""]"
abs,Kneeling Cable Crunch,data/Kneeling-Cable-Crunch.gif,225x2Vd,band kneeling twisting crunch,"[""abs""]","[""obliques""]","[""waist""]","[""band""]",https://static.exercisedb.dev/media/225x2Vd.gif,86.67,matched,"band kneeling twisting crunch [""abs""] [""obliques""]"
abs,Heel Touch,data/Heel-Touch.gif,7M66AVi,barbell rollerout,"[""abs""]","[""lower back""]","[""waist""]","[""barbell""]",https://static.exercisedb.dev/media/7M66AVi.gif,49.63,matched,"barbell rollerout [""abs""] [""lower back""]"
abs,Standing Rotation,data/Standing-Rotation.gif,8gQo5Ss,single style cable standing crunch (with rope attachment),"[""abs""]","[""obliques""]","[""waist""]","[""cable""]",https://static.exercisedb.dev/media/8gQo5Ss.gif,71.2,matched,"single style cable standing crunch (with rope attachment) [""abs""] [""obliques""]"
abs,Standing Toe Touch,data/Standing-Toe-Touch.gif,8gQo5Ss,single style cable standing crunch (with rope attachment),"[""abs""]","[""obliques""]","[""waist""]","[""cable""]",https://static.exercisedb.dev/media/8gQo5Ss.gif,69.23,matched,"single style cable standing crunch (with rope attachment) [""abs""] [""obliques""]"
abs,Crunch With Leg Raise,data/Crunch-With-Leg-Raise.gif,6vcvsLS,hanging straight leg raise with elevated,"[""abs""]","[""hip flexors""]","[""waist""]","[""body weight""]",https://static.exercisedb.dev/media/6vcvsLS.gif,84.0,matched,"hanging straight leg raise with elevated [""abs""] [""hip flexors""]"
abs,Alternate Lying Floor Leg Raise,data/Alternate-Lying-Floor-Leg-Raise.gif,9IxJdtC,lying leg-hip raise,"[""abs""]","[""hip flexors""]","[""waist""]","[""body weight""]",https://static.exercisedb.dev/media/9IxJdtC.gif,90.59,matched,"lying leg-hip raise [""abs""] [""hip flexors""]"
abs,Weighted Crunch,data/Weighted-Crunch.gif,6bOA1Oi,weighted side bend (on stability ball),"[""abs""]","[""obliques"", ""lower back""]","[""waist""]","[""weighted""]",https://static.exercisedb.dev/media/6bOA1Oi.gif,75.65,matched,"weighted side bend (on stability ball) [""abs""] [""obliques"", ""lower back""]"
abs,Seated Side Crunch,data/Seated-Side-Crunch.gif,8xUv4J7,cable seated crunch,"[""abs""]","[""obliques""]","[""waist""]","[""cable""]",https://static.exercisedb.dev/media/8xUv4J7.gif,87.1,matched,"cable seated crunch [""abs""] [""obliques""]"
abs,Incline Leg Hip Raise,data/Incline-Leg-Hip-Raise.gif,9IxJdtC,lying leg-hip raise,"[""abs""]","[""hip flexors""]","[""waist""]","[""body weight""]",https://static.exercisedb.dev/media/9IxJdtC.gif,88.0,matched,"lying leg-hip raise [""abs""] [""hip flexors""]"
abs,Bodyweight Windmill,data/Bodyweight-Windmill.gif,5VXmnV5,bodyweight incline side plank,"[""abs""]","[""obliques"", ""shoulders""]","[""waist""]","[""body weight""]",https://static.exercisedb.dev/media/5VXmnV5.gif,75.17,matched,"bodyweight incline side plank [""abs""] [""obliques"", ""shoulders""]"
abs,Front to Side Plank,data/Front-to-Side-Plank.gif,5VXmnV5,bodyweight incline side plank,"[""abs""]","[""obliques"", ""shoulders""]","[""waist""]","[""body weight""]",https://static.exercisedb.dev/media/5VXmnV5.gif,75.17,matched,"bodyweight incline side plank [""abs""] [""obliques"", ""shoulders""]"
